PSF Region	PSFs PSF Name	PSF Name (in-game)	x	y	PSF Ownership in 1080	PSF Value	PSF Garrison Ancillary Image	PSF Garrison?	PSF Garrison Unit	PSF Appearance (culture)	Actual Appearance	PSF Battle Model
Sinop_Province	Kavak	Kavak	343	199	byzantium	600	default_title.tga	yes	Peasants	northern_european	Greek large town	stone_fort_a
Sinop_Province	Sinop_Eregli	Herakleia Pontike	316	200	slave	1500	default_title.tga	yes	Peasants	northern_european	Greek city	stone_fort_a
Sinop_Province	Cankiri	Kanghari	329	195	slave	1500	default_title.tga	yes	Peasants	northern_european	Greek city	stone_fort_a
Sinop_Province	Kastamonu	Kastamon	329	201	slave	750	default_title.tga	yes	Peasants	northern_european	Greek large town	stone_fort_a
Sivas_Province	Zengibar	Zengibar	354	180	armenia	300	default_title.tga	yes	Peasants	northern_european	Greek fortress	stone_fort_a
Sivas_Province	Malitene	Malitene	357	177	armenia	2000	default_title.tga	yes	Peasants	northern_european	Greek city	stone_fort_a
Sivas_Province	Elazig	Khartabirt	364	182	byzantium	2000	default_title.tga	yes	Peasants	northern_european	Greek city	stone_fort_a
Sivas_Province	Arsamosata	Arsamosata	368	180	byzantium	750	default_title.tga	yes	Peasants	northern_european	Greek large town	stone_fort_a
Sivas_Province	Elbistan	Abulustān	352	177	armenia	750	default_title.tga	yes	Peasants	northern_european	Greek large town	stone_fort_a
Sivas_Province	Samsat	Samosata	359	174	armenia	750	default_title.tga	yes	Peasants	northern_european	Greek large town	stone_fort_a
Sivas_Province	Amaseia	Amaseia	342	194	slave	1500	default_title.tga	yes	Peasants	northern_european	Greek city	stone_fort_a
Sivas_Province	Musalikalesi	Charsianón	344	190	slave	300	default_title.tga	yes	Peasants	northern_european	Greek fortress	stone_fort_a
Sivas_Province	Zela	Zela	344	193	slave	1500	default_title.tga	yes	Peasants	northern_european	Greek city	stone_fort_a
Sivas_Province	Qavaq	Qavāq	346	190	slave	300	default_title.tga	yes	Peasants	northern_european	Greek fortress	stone_fort_a
Sivas_Province	Tokat	Tokat	347	193	slave	1500	default_title.tga	yes	Peasants	northern_european	Greek city	stone_fort_a
Sivas_Province	Niksar	Neokaisareia	349	195	slave	1500	default_title.tga	yes	Peasants	greek	Greek city	stone_fort_a
Sivas_Province	Divrigi	Tephrike	357	186	slave	750	default_title.tga	yes	Peasants	northern_european	Greek large town	stone_fort_a
Sivas_Province	Kemah	Kamacha	362	187	slave	500	default_title.tga	yes	Peasants	northern_european	Greek citadel	stone_fort_a
Skalholt_Province	Bolungarvik	Bolungarvík	9	423	norway	500	default_title.tga	yes	Peasants	middle_eastern	NE village	stone_fort_a
Skalholt_Province	Borg	Borg	15	407	norway	500	default_title.tga	yes	Peasants	greek	motte and bailey / N European castle village	stone_fort_a
Skalholt_Province	Tingvellir	Tingvellir	19	402	norway	500	default_title.tga	yes	Peasants	central_european	Town / N European town	stone_fort_a
Skalholt_Province	Holar	Hólar	31	418	norway	500	default_title.tga	yes	Peasants	eastern_european	large town / N European large town	stone_fort_a
Skalholt_Province	Kirkjubajarklaustur	Kirkjubajarklaustur	33	396	norway	500	default_title.tga	yes	Peasants	middle_eastern	NE town	stone_fort_a
Skalholt_Province	Gasir	Gásir	34	417	norway	500	default_title.tga	yes	Peasants	central_european	town / N European town	stone_fort_a
Skalholt_Province	Husavik	Húsavík	39	421	norway	500	default_title.tga	yes	Peasants	eastern_european	NE large town	stone_fort_a
Skalholt_Province	Vopnafjorthur	Vopnafjörthur	51	418	norway	500	default_title.tga	yes	Peasants	greek	NE town	stone_fort_a
Skalholt_Province	Gautavik	Gautavik	52	407	norway	500	default_title.tga	yes	Peasants	central_european	town / N European town	stone_fort_a
Skara_Province	Ljungby	Liungby	205	328	slave	500	default_title.tga	yes	Peasants	southern_european	town / NE	stone_fort_a
Skara_Province	Lodose	Lodose	196	340	sweden	500	default_title.tga	yes	Peasants	northern_european	Large Town / N European large town	stone_fort_a
Skara_Province	Lacko	Lacko	201	344	sweden	500	default_title.tga	yes	Peasants	northern_european	castle / N European castle	stone_fort_a
Skara_Province	Falkoping	Falkoping	203	339	sweden	500	default_title.tga	yes	Peasants	northern_european	large town / N European large town	stone_fort_a
Skara_Province	Skovde	Skovde	205	342	sweden	500	default_title.tga	yes	Peasants	northern_european	large town / N European large town	stone_fort_a
Skara_Province	Jonkoping	Ionkoping	206	335	sweden	500	default_title.tga	yes	Peasants	northern_european	town / NE	stone_fort_a
Skara_Province	Visingso	Visingso	207	337	sweden	500	default_title.tga	yes	Peasants	northern_european	castle / N European castle	stone_fort_a
Skopje_Province	Prizren	Prizdriana	252	206	byzantium	500	default_title.tga	yes	Peasants	northern_european	castle	stone_fort_a
Skopje_Province	Ohrid	Achrida	253	197	byzantium	500	default_title.tga	yes	Peasants	northern_european	city	stone_fort_a
Skopje_Province	Kurshumlia	Toplitsa	254	213	byzantium	500	default_title.tga	yes	Peasants	northern_european	wooden castle	stone_fort_a
Skopje_Province	Kostolac	Vranitsova	254	226	byzantium	500	default_title.tga	yes	Peasants	northern_european	castle	stone_fort_a
Skopje_Province	Nish	Nisos	259	214	byzantium	500	default_title.tga	yes	Peasants	northern_european	city	stone_fort_a
Skopje_Province	Vidin	Vudini	263	220	byzantium	500	default_title.tga	yes	Peasants	northern_european	large town	stone_fort_a
Skopje_Province	Pernik	Pernikon	265	208	byzantium	500	default_title.tga	yes	Peasants	northern_european	fortress	stone_fort_a
Skopje_Province	Sofia	Triaditsa	266	210	byzantium	500	default_title.tga	yes	Peasants	northern_european	city	stone_fort_a
Skopje_Province	Tsepina	Tsepina	271	205	byzantium	500	default_title.tga	yes	Peasants	northern_european	fortress	stone_fort_a
Skopje_Province	Novo_Brdo	Novo Brdo	255	209	slave	500	default_title.tga	yes	Peasants	northern_european	greek citadel	stone_fort_a
Skopje_Province	Debar	Devrai	252	200	byzantium	500	default_title.tga	yes	Peasants	northern_european	town	stone_fort_a
Skopje_Province	Zvezde	Selasphoros	252	194	byzantium	500	default_title.tga	yes	Peasants	northern_european	castle	stone_fort_a
Skopje_Province	Lipljan	Lipenion	253	208	byzantium	500	default_title.tga	yes	Peasants	northern_european	town	stone_fort_a
Skopje_Province	Kastoria	Kastoria	255	193	byzantium	500	default_title.tga	yes	Peasants	northern_european	large town	stone_fort_a
Skopje_Province	Bitola	Vouteleos	256	196	byzantium	500	default_title.tga	yes	Peasants	northern_european	large town	stone_fort_a
Skopje_Province	Prilep	Prilapon	257	199	byzantium	500	default_title.tga	yes	Peasants	northern_european	castle	stone_fort_a
Skopje_Province	Veles	Veles	257	202	byzantium	500	default_title.tga	yes	Peasants	northern_european	town	stone_fort_a
Skopje_Province	Almopia	Moglena	259	197	byzantium	500	default_title.tga	yes	Peasants	northern_european	castle	stone_fort_a
Skopje_Province	Demir_Kapija	Prosakon	260	200	byzantium	500	default_title.tga	yes	Peasants	northern_european	castle	stone_fort_a
Skopje_Province	Stip	Stupeion	260	202	byzantium	500	default_title.tga	yes	Peasants	northern_european	wooden castle	stone_fort_a
Skopje_Province	Belogradchik	Velegradin	262	217	byzantium	500	default_title.tga	yes	Peasants	northern_european	motte & bailey	stone_fort_a
Skopje_Province	Morodvis	Morovizd	262	203	byzantium	500	default_title.tga	yes	Peasants	northern_european	town	stone_fort_a
Skopje_Province	Kyustendil	Velevouzdion	263	206	byzantium	500	default_title.tga	yes	Peasants	northern_european	town	stone_fort_a
Skopje_Province	Melnik	Melenikos	268	201	byzantium	500	default_title.tga	yes	Peasants	northern_european	castle	stone_fort_a
Skopje_Province	Ihtiman	Stipone	269	208	byzantium	500	default_title.tga	yes	Peasants	northern_european	wooden castle	stone_fort_a
Smolensk_Province	Krasnoe	Krasnoe	305	310	kiev	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Smolensk_Province	Gnezdovo	Gnezdovo	307	313	kiev	500	default_title.tga	yes	Peasants	northern_european	EE town	stone_fort_a
Smolensk_Province	Mstislavl	Mstislavl	307	305	kiev	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Smolensk_Province	Elnya	Elnya	314	311	kiev	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Smolensk_Province	Roslavl	Roslavl	314	305	kiev	500	default_title.tga	yes	Peasants	northern_european	E European town town	stone_fort_a
Smolensk_Province	Dorogobuzh	Dorogobuzh	315	315	kiev	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Smolensk_Province	Vyazma	Vyazma	321	317	kiev	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Smolensk_Province	Mozhaysk	Mozhaysk	330	319	kiev	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Smolensk_Province	Borovsk	Borovsk	333	316	kiev	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Smolensk_Province	Rzhev	Rzhev	320	325	novgorod	500	default_title.tga	yes	Peasants	northern_european	EE city	stone_fort_a
Smolensk_Province	Staritsa	Staritsa	322	330	novgorod	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Smolensk_Province	Torzhok	Torzhok	322	334	novgorod	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Smolensk_Province	Klichen	Klichen	311	333	slave	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Smolensk_Province	Bely	Bely	312	321	slave	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Smolensk_Province	Boryatino	Boryatino	314	324	slave	500	default_title.tga	yes	Peasants	northern_european	E European large town Large town	stone_fort_a
Smolensk_Province	Gorodo	Gorodo	321	328	slave	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Smolensk_Province	Zubtsov	Zubtsov	322	325	slave	500	default_title.tga	yes	Peasants	southern_european	EE Citadel	stone_fort_a
Smolensk_Province	Volokolamsk	Volokolamsk	329	325	slave	500	default_title.tga	yes	Peasants	southern_european	EE Citadel	stone_fort_a
Smolensk_Province	Ruza	Ruza	331	322	slave	500	default_title.tga	yes	Peasants	southern_european	EE Citadel	stone_fort_a
Smolensk_Province	Vereya	Vereya	332	318	slave	500	default_title.tga	yes	Peasants	southern_european	EE Citadel	stone_fort_a
Stettin_Province	Cedynia	Cediniô	210	293	slave	500	default_title.tga	yes	Peasants	northern_european	CE Large town	stone_fort_a
Stettin_Province	Wolin	Wolëniô	212	302	slave	500	default_title.tga	yes	Peasants	northern_european	CE Large town	stone_fort_a
Stettin_Province	Pyrzyce	Përzëca	213	295	slave	500	default_title.tga	yes	Peasants	northern_european	CE Large town	stone_fort_a
Stettin_Province	Stargrad	Stôrgard	214	297	slave	500	default_title.tga	yes	Peasants	central_european	-	stone_fort_a
Stettin_Province	Kolobrzeg	Kolbrzég	216	304	slave	500	default_title.tga	yes	Peasants	central_european	CE large castle	stone_fort_a
Stettin_Province	Bialogard	Biôłogarda	219	303	slave	500	default_title.tga	yes	Peasants	northern_european	CE Large town	stone_fort_a
Stettin_Province	Slawno	Słôwno	222	306	slave	500	default_title.tga	yes	Peasants	northern_european	CE Large town	stone_fort_a
Szekesfehervar_Province	Muraszombat	Muraszombata	224	242	hungary	500	default_title.tga	yes	Peasants	northern_european	Castle	stone_fort_a
Szekesfehervar_Province	Sopron	Suprun	225	249	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Large city	stone_fort_a
Szekesfehervar_Province	Vasvar	Vasvár	225	246	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Town	stone_fort_a
Szekesfehervar_Province	Kapuvar	Kapuvár	227	248	hungary	500	default_title.tga	yes	Peasants	northern_european	wooden castle	stone_fort_a
Szekesfehervar_Province	Bratislava	Pozsony	228	254	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Large City	stone_fort_a
Szekesfehervar_Province	Mosonmagyarovar	Moson	228	250	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Castle	stone_fort_a
Szekesfehervar_Province	Zalavar	Zalavár	228	242	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Wooden castle	stone_fort_a
Szekesfehervar_Province	Karako	Karakó	229	244	hungary	500	default_title.tga	yes	Peasants	northern_european	Castle	stone_fort_a
Szekesfehervar_Province	Sastin	Sasvár	229	257	hungary	500	default_title.tga	yes	Peasants	northern_european	Large Town	stone_fort_a
Szekesfehervar_Province	Veroce	Valkóvár	230	235	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Castle	stone_fort_a
Szekesfehervar_Province	Gyor	Győr	231	248	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Fortress	stone_fort_a
Szekesfehervar_Province	sempte	Sempte	231	255	hungary	500	default_title.tga	yes	Peasants	northern_european	Castle	stone_fort_a
Szekesfehervar_Province	Somogyvar	Somogyvár	231	240	hungary	500	default_title.tga	yes	Peasants	northern_european	CE castle	stone_fort_a
Szekesfehervar_Province	Komarno	Komárom	232	251	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Large City	stone_fort_a
Szekesfehervar_Province	Pozsega	Pozsega	232	231	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Castle	stone_fort_a
Szekesfehervar_Province	Veszprem	Veszprém	232	245	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Huge city	stone_fort_a
Szekesfehervar_Province	Kovazdi	Kovázdi	233	235	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Castle	stone_fort_a
Szekesfehervar_Province	Nitra	Nyitra	233	254	hungary	500	default_title.tga	yes	Peasants	northern_european	CE City	stone_fort_a
Szekesfehervar_Province	Vaty	Váty	233	237	hungary	500	default_title.tga	yes	Peasants	northern_european	castle	stone_fort_a
Szekesfehervar_Province	Trencsen	Trencsén	234	259	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Citadel	stone_fort_a
Szekesfehervar_Province	Bors	Bars	235	253	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Large town	stone_fort_a
Szekesfehervar_Province	Brod	Bród	235	229	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Castle	stone_fort_a
Szekesfehervar_Province	Pecs	Pécs	235	236	hungary	500	default_title.tga	yes	Peasants	northern_european	CE City	stone_fort_a
Szekesfehervar_Province	Baranya	Baranyavár	237	234	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Wooden castle	stone_fort_a
Szekesfehervar_Province	Eszek	Eszék	237	232	hungary	500	default_title.tga	yes	Peasants	northern_european	CE City	stone_fort_a
Szekesfehervar_Province	Esztergom	Esztergom	237	249	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Huge city	stone_fort_a
Szekesfehervar_Province	Szentmarton	Turóc	237	261	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Town	stone_fort_a
Szekesfehervar_Province	Selmecbanya	Selmecbánya	238	255	hungary	500	default_title.tga	yes	Peasants	northern_european	CE City	stone_fort_a
Szekesfehervar_Province	Tolna	Tolnavár	238	238	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Wooden castle	stone_fort_a
Szekesfehervar_Province	Buda	Buda	239	247	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Large town	stone_fort_a
Szekesfehervar_Province	Visegrad	Visegrád	239	249	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Fortress	stone_fort_a
Szekesfehervar_Province	Bodrogvar	Bodrogvár	240	234	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Castle	stone_fort_a
Szekesfehervar_Province	Hont	Hont	240	252	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Wooden castle	stone_fort_a
Szekesfehervar_Province	Kalocsa	Koloksza	240	239	hungary	500	default_title.tga	yes	Peasants	northern_european	CE City	stone_fort_a
Szekesfehervar_Province	Valkovar	Valkóvár	240	231	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Castle	stone_fort_a
Szekesfehervar_Province	Zvolen	Pusztavár	240	256	hungary	500	default_title.tga	yes	Peasants	northern_european	CE castle	stone_fort_a
Szekesfehervar_Province	Pest	Pest	241	247	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Town	stone_fort_a
Szekesfehervar_Province	Vac	Vác	241	249	hungary	500	default_title.tga	yes	Peasants	northern_european	CE City	stone_fort_a
Szekesfehervar_Province	Bacsvar	Bácsvár	242	231	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Large town	stone_fort_a
Szekesfehervar_Province	Lipotovar	Liptó	242	260	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Town	stone_fort_a
Szekesfehervar_Province	Kecskemet	Kecskemét	243	243	hungary	500	default_title.tga	yes	Peasants	northern_european	large town	stone_fort_a
Szekesfehervar_Province	Szavaszentdemeter	Szávaszentdemeter	243	228	hungary	500	default_title.tga	yes	Peasants	northern_european	Orthodox Large town	stone_fort_a
Szekesfehervar_Province	Gemer	Gömör	245	256	hungary	500	default_title.tga	yes	Peasants	northern_european	CE castle	stone_fort_a
Szekesfehervar_Province	Szeged	Szöged	245	238	hungary	500	default_title.tga	yes	Peasants	northern_european	City	stone_fort_a
Szekesfehervar_Province	Szolnok	Szaunik	245	245	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Large town	stone_fort_a
Szekesfehervar_Province	Csongrad	Csernigrád	246	242	hungary	500	default_title.tga	yes	Peasants	northern_european	wooden castle	stone_fort_a
Szekesfehervar_Province	Eger_Hungary	Eger	246	251	hungary	500	default_title.tga	yes	Peasants	northern_european	CE City	stone_fort_a
Szekesfehervar_Province	Hewes	Heves	246	248	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Large town	stone_fort_a
Szekesfehervar_Province	Titel	Tytul	246	231	hungary	500	default_title.tga	yes	Peasants	northern_european	Castle	stone_fort_a
Szekesfehervar_Province	Diosgyor	Diósgyőr	247	253	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Fortress	stone_fort_a
Szekesfehervar_Province	Zemlen	Zemlén	247	227	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Castle	stone_fort_a
Szekesfehervar_Province	Szepes	Szepesi vár 	248	261	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Fortress	stone_fort_a
Szekesfehervar_Province	Edeleny	Borsodvár	249	255	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Castle	stone_fort_a
Szekesfehervar_Province	Mako	Velnök	249	238	hungary	500	default_title.tga	yes	Peasants	northern_european	CE City	stone_fort_a
Szekesfehervar_Province	Torna	Torna	249	257	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Wooden castle	stone_fort_a
Szekesfehervar_Province	Csanad	Csanád	250	236	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Castle	stone_fort_a
Szekesfehervar_Province	Bartfa	Bártfa	251	263	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Large city	stone_fort_a
Szekesfehervar_Province	Bekescsaba	Békés	251	242	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Large Town	stone_fort_a
Szekesfehervar_Province	Eperjes	Eperjes	251	261	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Large city	stone_fort_a
Szekesfehervar_Province	Kassa	Kassa	251	258	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Large town	stone_fort_a
Szekesfehervar_Province	Szerencs	Szerencs	251	253	hungary	500	default_title.tga	yes	Peasants	northern_european	large town	stone_fort_a
Szekesfehervar_Province	Temeskubin	Kevevára	251	227	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Castle	stone_fort_a
Szekesfehervar_Province	Hajduboszormeny	Nagyböszörmény	252	250	hungary	500	default_title.tga	yes	Peasants	northern_european	large town	stone_fort_a
Szekesfehervar_Province	Temesvar	Temesvár	252	234	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Castle	stone_fort_a
Szekesfehervar_Province	Abaujvar	Abaújvár	253	256	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Castle	stone_fort_a
Szekesfehervar_Province	Arad	Arad	253	238	hungary	500	default_title.tga	yes	Peasants	northern_european	CE City	stone_fort_a
Szekesfehervar_Province	Debrecen	Debrezun	253	248	hungary	500	default_title.tga	yes	Peasants	northern_european	large town	stone_fort_a
Szekesfehervar_Province	Szabolcs	Szabolcs	254	252	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Large town	stone_fort_a
Szekesfehervar_Province	Bihar	Bihar	255	247	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Town	stone_fort_a
Szekesfehervar_Province	Zarand	Zaránd	255	239	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Wooden castle	stone_fort_a
Szekesfehervar_Province	Zemplen	Zemplén	255	255	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Motte and Bailey	stone_fort_a
Szekesfehervar_Province	Krasso	Krassó	256	229	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Castle	stone_fort_a
Szekesfehervar_Province	Oradea	Várad	257	246	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Large city	stone_fort_a
Szekesfehervar_Province	Ungvar	Ungvár	258	257	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Fortress	stone_fort_a
Szekesfehervar_Province	Beregszasz	Beregszász	260	254	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Town	stone_fort_a
Szekesfehervar_Province	Orsova	Örsova	260	227	hungary	500	default_title.tga	yes	Peasants	northern_european	castle	stone_fort_a
Szekesfehervar_Province	Borsua	Borozsva	261	252	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Wooden castle	stone_fort_a
Szekesfehervar_Province	Kraszna	Karasna	261	245	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Town	stone_fort_a
Szekesfehervar_Province	Szatmar	Zothmár	261	250	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Castle	stone_fort_a
Szekesfehervar_Province	Ilosva	Bodolóvár	262	255	hungary	500	default_title.tga	yes	Peasants	northern_european	castle	stone_fort_a
Szekesfehervar_Province	Maramarossziget	Máramarossziget	267	251	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Large town	stone_fort_a
Takrur_Province	Dakar	Dakar	21	16	slave	500	default_title.tga	yes	Peasants	steppe	steppe	stone_fort_a
Takrur_Province	Biffeche	Biffeche	25	23	slave	500	default_title.tga	yes	Peasants	steppe	steppe	stone_fort_a
Takrur_Province	Saloum	Saloum	25	10	slave	500	default_title.tga	yes	Peasants	steppe	steppe	stone_fort_a
Takrur_Province	Kaolack	Kaolack	26	8	slave	500	default_title.tga	yes	Peasants	steppe	steppe	stone_fort_a
Takrur_Province	Mbissel	Mbissel	26	12	slave	500	default_title.tga	yes	Peasants	steppe	steppe	stone_fort_a
Takrur_Province	Diourbel	Diourbel	27	15	slave	500	default_title.tga	yes	Peasants	steppe	steppe	stone_fort_a
Takrur_Province	Foni_Kansala	Foni Kansala	28	5	slave	500	default_title.tga	yes	Peasants	steppe	steppe	stone_fort_a
Takrur_Province	Kahone	Kahone	28	11	slave	500	default_title.tga	yes	Peasants	steppe	steppe	stone_fort_a
Takrur_Province	Nouakchott	Nouakchott	28	37	slave	500	default_title.tga	yes	Peasants	steppe	steppe	stone_fort_a
Takrur_Province	Touba	Touba	29	16	slave	500	default_title.tga	yes	Peasants	steppe	steppe	stone_fort_a
Takrur_Province	Trarza	Trarza	30	26	slave	500	default_title.tga	yes	Peasants	steppe	steppe	stone_fort_a
Takrur_Province	Linguere	Linguere	33	19	slave	500	default_title.tga	yes	Peasants	steppe	steppe	stone_fort_a
Takrur_Province	Kantora	Kantora	41	6	slave	500	default_title.tga	yes	Peasants	steppe	steppe	stone_fort_a
Takrur_Province	Tambacounda	Tambacounda	43	9	slave	500	default_title.tga	yes	Peasants	steppe	steppe	stone_fort_a
Tallinn_Province	Haapsalu_Castle	Haapsalu	257	349	slave	500	default_title.tga	yes	Peasants	central_european	C European castle castle	stone_fort_a
Tallinn_Province	Tarvanpea	Tarvanpea	272	354	slave	500	default_title.tga	yes	Peasants	central_european	N European castle Castle	stone_fort_a
Tallinn_Province	Jeruius	Jeruius	275	355	slave	500	default_title.tga	yes	Peasants	northern_european	NE large town	stone_fort_a
Tallinn_Province	Gewi	Gewi	277	354	slave	500	default_title.tga	yes	Peasants	southern_european	EE town	stone_fort_a
Taranto_Province	Potenza	Potenza	223	193	papal_states	500	default_title.tga	yes	Peasants	northern_european	city / S European city	stone_fort_a
Taranto_Province	Castellabate	Castellabate	218	190	sicily	500	default_title.tga	yes	Peasants	northern_european	castle / SE	stone_fort_a
Taranto_Province	Catanzaro	Catanzaro	222	189	sicily	500	default_title.tga	yes	Peasants	northern_european	castle / SE	stone_fort_a
Taranto_Province	Marsico_Nuovo	Marsico Nuovo	223	191	sicily	500	default_title.tga	yes	Peasants	northern_european	town / SE	stone_fort_a
Taranto_Province	Reggio_di_Calabria	Righi	223	175	sicily	500	default_title.tga	yes	Peasants	northern_european	Large Town / Orthodox large town	stone_fort_a
Taranto_Province	Tropea	Tropea	225	180	sicily	500	default_title.tga	yes	Peasants	northern_european	Town / Orthodox town	stone_fort_a
Taranto_Province	Trani	Trani	226	198	sicily	500	default_title.tga	yes	Peasants	northern_european	city / Orthodox city	stone_fort_a
Taranto_Province	Matera	Matera	228	194	sicily	500	default_title.tga	yes	Peasants	northern_european	town / SE	stone_fort_a
Taranto_Province	Bari	Varion	229	197	sicily	500	default_title.tga	yes	Peasants	northern_european	castle / Orthodox castle	stone_fort_a
Taranto_Province	Croton	Kroton	231	182	sicily	500	default_title.tga	yes	Peasants	northern_european	town / Orthodox town	stone_fort_a
Taranto_Province	Oria	Oria	235	192	sicily	500	default_title.tga	yes	Peasants	northern_european	wooden castle / SE	stone_fort_a
Taranto_Province	Otranto	Otranto	238	191	sicily	500	default_title.tga	yes	Peasants	northern_european	castle / SE	stone_fort_a
Taranto_Province	Castrovillari	Castrovillari	226	187	slave	500	default_title.tga	yes	Peasants	central_european	castle / SE	stone_fort_a
Taranto_Province	Cosenza	Cosenza	226	183	slave	500	default_title.tga	yes	Peasants	greek	city / SE	stone_fort_a
Taranto_Province	Tursi	Tursi	227	190	slave	500	default_title.tga	yes	Peasants	greek	town / Orthodox	stone_fort_a
Targoviste_Province	Szorenyvar	Szörényvár	262	227	slave	500	default_title.tga	yes	Peasants	central_european	CE Castle	stone_fort_a
Targoviste_Province	Targu_Jiu	Târgu Jiu	267	228	slave	500	default_title.tga	yes	Peasants	northern_european	ee large town	stone_fort_a
Targoviste_Province	Craiova	Craiova	269	224	slave	500	default_title.tga	yes	Peasants	southern_european	 town	stone_fort_a
Targoviste_Province	Ramnicu_Valcea	Râmnic	270	229	slave	500	default_title.tga	yes	Peasants	northern_european	ee large town	stone_fort_a
Targoviste_Province	Arges	Arghiș	273	229	slave	500	default_title.tga	yes	Peasants	southern_european	 town	stone_fort_a
Targoviste_Province	Slatina	Slatina	273	224	slave	500	default_title.tga	yes	Peasants	southern_european	 town	stone_fort_a
Targoviste_Province	Pitesti	Pitesti	274	227	slave	500	default_title.tga	yes	Peasants	southern_european	 town	stone_fort_a
Targoviste_Province	Campulung_Romania	Longo-Campo	275	230	slave	500	default_title.tga	yes	Peasants	southern_european	 town	stone_fort_a
Targoviste_Province	Holavnik	Holavnik	275	220	slave	500	default_title.tga	yes	Peasants	central_european	greek castle	stone_fort_a
Targoviste_Province	Zimnicea	Zimnicea	279	219	slave	500	default_title.tga	yes	Peasants	steppe	 village	stone_fort_a
Targoviste_Province	Giurgiu	Giurgiu	281	220	slave	500	default_title.tga	yes	Peasants	northern_european	CE city	stone_fort_a
Targoviste_Province	Karacsonko	Karácsonkő	282	243	slave	500	default_title.tga	yes	Peasants	northern_european	ce large town	stone_fort_a
Targoviste_Province	Parscov	Pârscov	283	231	slave	500	default_title.tga	yes	Peasants	southern_european	CE wooden castle	stone_fort_a
